forecast_month,Product_ID,Region_ID,Actual_Demand,Model,forecast_demand,Product_Category,Product_Line,Region,evaluation_scope,forecast_error,absolute_error,squared_error
2025-10-01,P006,R01,5491,Random Forest,5167.018030136533,Brake System,Automotive Component,North America,Final test / rolling one-month-ahead,-323.9819698634674,323.9819698634674,104964.3167966127
2025-10-01,P006,R01,5491,Seasonal Naive,5797.0,Brake System,Automotive Component,North America,Final test / rolling one-month-ahead,306.0,306.0,93636.0
2025-10-01,P006,R02,7239,Naive Forecast,8651.0,Brake System,Automotive Component,Europe,Final test / rolling one-month-ahead,1412.0,1412.0,1993744.0
2025-10-01,P006,R02,7239,Random Forest,9419.25857522692,Brake System,Automotive Component,Europe,Final test / rolling one-month-ahead,2180.2585752269206,2180.2585752269206,4753527.454850522
2025-10-01,P006,R02,7239,Seasonal Naive,3770.0,Brake System,Automotive Component,Europe,Final test / rolling one-month-ahead,-3469.0,3469.0,12033961.0
2025-10-01,P006,R03,7036,Naive Forecast,2610.0,Brake System,Automotive Component,Asia,Final test / rolling one-month-ahead,-4426.0,4426.0,19589476.0
2025-10-01,P006,R03,7036,Random Forest,5647.803608058608,Brake System,Automotive Component,Asia,Final test / rolling one-month-ahead,-1388.196391941392,1388.196391941392,1927089.222599099
2025-10-01,P006,R03,7036,Seasonal Naive,5558.0,Brake System,Automotive Component,Asia,Final test / rolling one-month-ahead,-1478.0,1478.0,2184484.0
2025-10-01,P006,R04,12074,Naive Forecast,13738.0,Brake System,Automotive Component,South America,Final test / rolling one-month-ahead,1664.0,1664.0,2768896.0
2025-10-01,P006,R04,12074,Random Forest,12901.952176918949,Brake System,Automotive Component,South America,Final test / rolling one-month-ahead,827.9521769189487,827.9521769189487,685504.8072648261
2025-10-01,P006,R04,12074,Seasonal Naive,11014.0,Brake System,Automotive Component,South America,Final test / rolling one-month-ahead,-1060.0,1060.0,1123600.0
2025-10-01,P007,R01,7628,Naive Forecast,11861.0,Transmission,Automotive Component,North America,Final test / rolling one-month-ahead,4233.0,4233.0,17918289.0
2025-10-01,P007,R01,7628,Random Forest,5891.210150322197,Transmission,Automotive Component,North America,Final test / rolling one-month-ahead,-1736.7898496778034,1736.7898496778034,3016438.981943847
2025-10-01,P007,R01,7628,Seasonal Naive,7386.0,Transmission,Automotive Component,North America,Final test / rolling one-month-ahead,-242.0,242.0,58564.0
2025-10-01,P007,R02,7126,Naive Forecast,9445.0,Transmission,Automotive Component,Europe,Final test / rolling one-month-ahead,2319.0,2319.0,5377761.0
2025-10-01,P007,R02,7126,Random Forest,7037.45501370639,Transmission,Automotive Component,Europe,Final test / rolling one-month-ahead,-88.54498629361024,88.54498629361024,7840.214597735625
2025-10-01,P007,R02,7126,Seasonal Naive,6576.0,Transmission,Automotive Component,Europe,Final test / rolling one-month-ahead,-550.0,550.0,302500.0
2025-10-01,P007,R03,5512,Naive Forecast,4513.0,Transmission,Automotive Component,Asia,Final test / rolling one-month-ahead,-999.0,999.0,998001.0
2025-10-01,P007,R03,5512,Random Forest,4566.15882705914,Transmission,Automotive Component,Asia,Final test / rolling one-month-ahead,-945.8411729408599,945.8411729408599,894615.5244301417
2025-10-01,P007,R03,5512,Seasonal Naive,7552.0,Transmission,Automotive Component,Asia,Final test / rolling one-month-ahead,2040.0,2040.0,4161600.0
2025-10-01,P007,R04,18449,Naive Forecast,7724.0,Transmission,Automotive Component,South America,Final test / rolling one-month-ahead,-10725.0,10725.0,115025625.0
2025-10-01,P007,R04,18449,Random Forest,13640.636639069266,Transmission,Automotive Component,South America,Final test / rolling one-month-ahead,-4808.363360930734,4808.363360930734,23120358.210741106
2025-10-01,P007,R04,18449,Seasonal Naive,15887.0,Transmission,Automotive Component,South America,Final test / rolling one-month-ahead,-2562.0,2562.0,6563844.0
2025-10-01,P008,R01,8286,Naive Forecast,7808.0,Control Unit,Automotive Component,North America,Final test / rolling one-month-ahead,-478.0,478.0,228484.0
2025-10-01,P008,R01,8286,Random Forest,5319.198922979799,Control Unit,Automotive Component,North America,Final test / rolling one-month-ahead,-2966.801077020201,2966.801077020201,8801908.630608223
2025-10-01,P008,R01,8286,Seasonal Naive,4110.0,Control Unit,Automotive Component,North America,Final test / rolling one-month-ahead,-4176.0,4176.0,17438976.0
2025-10-01,P008,R02,11161,Naive Forecast,10313.0,Control Unit,Automotive Component,Europe,Final test / rolling one-month-ahead,-848.0,848.0,719104.0
2025-10-01,P008,R02,11161,Random Forest,10235.77814069264,Control Unit,Automotive Component,Europe,Final test / rolling one-month-ahead,-925.2218593073594,925.2218593073594,856035.4889401671
2025-10-01,P008,R02,11161,Seasonal Naive,14699.0,Control Unit,Automotive Component,Europe,Final test / rolling one-month-ahead,3538.0,3538.0,12517444.0
2025-10-01,P008,R03,6211,Naive Forecast,1764.0,Control Unit,Automotive Component,Asia,Final test / rolling one-month-ahead,-4447.0,4447.0,19775809.0
2025-10-01,P008,R03,6211,Random Forest,6527.812308522947,Control Unit,Automotive Component,Asia,Final test / rolling one-month-ahead,316.8123085229472,316.8123085229472,100370.03883163909
2025-10-01,P008,R03,6211,Seasonal Naive,4489.0,Control Unit,Automotive Component,Asia,Final test / rolling one-month-ahead,-1722.0,1722.0,2965284.0
2025-10-01,P008,R04,15618,Naive Forecast,7396.0,Control Unit,Automotive Component,South America,Final test / rolling one-month-ahead,-8222.0,8222.0,67601284.0
2025-10-01,P008,R04,15618,Random Forest,12416.927566197686,Control Unit,Automotive Component,South America,Final test / rolling one-month-ahead,-3201.0724338023138,3201.0724338023138,10246864.726449069
2025-10-01,P008,R04,15618,Seasonal Naive,9335.0,Control Unit,Automotive Component,South America,Final test / rolling one-month-ahead,-6283.0,6283.0,39476089.0
2025-11-01,P001,R01,10025,Naive Forecast,5834.0,Battery System,EV Component,North America,Final test / rolling one-month-ahead,-4191.0,4191.0,17564481.0
2025-11-01,P001,R01,10025,Random Forest,10477.13700576906,Battery System,EV Component,North America,Final test / rolling one-month-ahead,452.1370057690601,452.1370057690601,204427.8719858111
2025-11-01,P001,R01,10025,Seasonal Naive,18120.0,Battery System,EV Component,North America,Final test / rolling one-month-ahead,8095.0,8095.0,65529025.0
2025-11-01,P001,R02,9580,Naive Forecast,11017.0,Battery System,EV Component,Europe,Final test / rolling one-month-ahead,1437.0,1437.0,2064969.0
2025-11-01,P001,R02,9580,Random Forest,12546.147339202464,Battery System,EV Component,Europe,Final test / rolling one-month-ahead,2966.1473392024636,2966.1473392024636,8798030.037857855
2025-11-01,P001,R02,9580,Seasonal Naive,8291.0,Battery System,EV Component,Europe,Final test / rolling one-month-ahead,-1289.0,1289.0,1661521.0
2025-11-01,P001,R03,5193,Naive Forecast,8080.0,Battery System,EV Component,Asia,Final test / rolling one-month-ahead,2887.0,2887.0,8334769.0
2025-11-01,P001,R03,5193,Random Forest,10266.627694004528,Battery System,EV Component,Asia,Final test / rolling one-month-ahead,5073.627694004528,5073.627694004528,25741697.977369707
2025-11-01,P001,R03,5193,Seasonal Naive,6019.0,Battery System,EV Component,Asia,Final test / rolling one-month-ahead,826.0,826.0,682276.0
2025-11-01,P001,R04,11623,Naive Forecast,22560.0,Battery System,EV Component,South America,Final test / rolling one-month-ahead,10937.0,10937.0,119617969.0
2025-11-01,P001,R04,11623,Random Forest,13615.762661378816,Battery System,EV Component,South America,Final test / rolling one-month-ahead,1992.7626613788161,1992.7626613788161,3971103.0245855823
2025-11-01,P001,R04,11623,Seasonal Naive,14712.0,Battery System,EV Component,South America,Final test / rolling one-month-ahead,3089.0,3089.0,9541921.0
2025-11-01,P002,R01,7555,Naive Forecast,6196.0,Powertrain,Automotive Component,North America,Final test / rolling one-month-ahead,-1359.0,1359.0,1846881.0
2025-11-01,P002,R01,7555,Random Forest,6268.855147044061,Powertrain,Automotive Component,North America,Final test / rolling one-month-ahead,-1286.1448529559393,1286.1448529559393,1654168.5827850548
2025-11-01,P002,R01,7555,Seasonal Naive,6345.0,Powertrain,Automotive Component,North America,Final test / rolling one-month-ahead,-1210.0,1210.0,1464100.0
2025-11-01,P002,R02,6599,Naive Forecast,2473.0,Powertrain,Automotive Component,Europe,Final test / rolling one-month-ahead,-4126.0,4126.0,17023876.0
2025-11-01,P002,R02,6599,Random Forest,9027.369005375183,Powertrain,Automotive Component,Europe,Final test / rolling one-month-ahead,2428.3690053751834,2428.3690053751834,5896976.026266858
2025-11-01,P002,R02,6599,Seasonal Naive,11365.0,Powertrain,Automotive Component,Europe,Final test / rolling one-month-ahead,4766.0,4766.0,22714756.0
2025-11-01,P002,R03,3973,Naive Forecast,7424.0,Powertrain,Automotive Component,Asia,Final test / rolling one-month-ahead,3451.0,3451.0,11909401.0
2025-11-01,P002,R03,3973,Random Forest,8590.588191491266,Powertrain,Automotive Component,Asia,Final test / rolling one-month-ahead,4617.588191491266,4617.588191491266,21322120.706199583
2025-11-01,P002,R03,3973,Seasonal Naive,7146.0,Powertrain,Automotive Component,Asia,Final test / rolling one-month-ahead,3173.0,3173.0,10067929.0
2025-11-01,P002,R04,11941,Naive Forecast,18955.0,Powertrain,Automotive Component,South America,Final test / rolling one-month-ahead,7014.0,7014.0,49196196.0
2025-11-01,P002,R04,11941,Random Forest,13886.222610036491,Powertrain,Automotive Component,South America,Final test / rolling one-month-ahead,1945.2226100364915,1945.2226100364915,3783891.00259718
2025-11-01,P002,R04,11941,Seasonal Naive,20301.0,Powertrain,Automotive Component,South America,Final test / rolling one-month-ahead,8360.0,8360.0,69889600.0
2025-11-01,P003,R01,10407,Naive Forecast,13679.0,Motor Component,EV Component,North America,Final test / rolling one-month-ahead,3272.0,3272.0,10705984.0
2025-11-01,P003,R01,10407,Random Forest,9885.258081950458,Motor Component,EV Component,North America,Final test / rolling one-month-ahead,-521.7419180495417,521.7419180495417,272214.6290500147
2025-11-01,P003,R01,10407,Seasonal Naive,8489.0,Motor Component,EV Component,North America,Final test / rolling one-month-ahead,-1918.0,1918.0,3678724.0
2025-11-01,P003,R02,7785,Naive Forecast,20362.0,Motor Component,EV Component,Europe,Final test / rolling one-month-ahead,12577.0,12577.0,158180929.0
2025-11-01,P003,R02,7785,Random Forest,14244.927537454374,Motor Component,EV Component,Europe,Final test / rolling one-month-ahead,6459.927537454374,6459.927537454374,41730663.78916133
2025-11-01,P003,R02,7785,Seasonal Naive,7583.0,Motor Component,EV Component,Europe,Final test / rolling one-month-ahead,-202.0,202.0,40804.0
2025-11-01,P003,R03,6199,Naive Forecast,6281.0,Motor Component,EV Component,Asia,Final test / rolling one-month-ahead,82.0,82.0,6724.0
2025-11-01,P003,R03,6199,Random Forest,6349.516867173373,Motor Component,EV Component,Asia,Final test / rolling one-month-ahead,150.5168671733727,150.5168671733727,22655.32730368672
2025-11-01,P003,R03,6199,Seasonal Naive,11213.0,Motor Component,EV Component,Asia,Final test / rolling one-month-ahead,5014.0,5014.0,25140196.0
2025-11-01,P003,R04,17350,Naive Forecast,26405.0,Motor Component,EV Component,South America,Final test / rolling one-month-ahead,9055.0,9055.0,81993025.0
2025-11-01,P003,R04,17350,Random Forest,16142.508454559336,Motor Component,EV Component,South America,Final test / rolling one-month-ahead,-1207.4915454406637,1207.4915454406637,1458035.8323106824
2025-11-01,P003,R04,17350,Seasonal Naive,10627.0,Motor Component,EV Component,South America,Final test / rolling one-month-ahead,-6723.0,6723.0,45198729.0
2025-11-01,P004,R01,128,Naive Forecast,6971.0,Electronic Module,Automotive Component,North America,Final test / rolling one-month-ahead,6843.0,6843.0,46826649.0
2025-11-01,P004,R01,128,Random Forest,7494.169250793364,Electronic Module,Automotive Component,North America,Final test / rolling one-month-ahead,7366.169250793364,7366.169250793364,54260449.43133367
2025-11-01,P004,R01,128,Seasonal Naive,2878.0,Electronic Module,Automotive Component,North America,Final test / rolling one-month-ahead,2750.0,2750.0,7562500.0
2025-11-01,P004,R02,3906,Naive Forecast,9976.0,Electronic Module,Automotive Component,Europe,Final test / rolling one-month-ahead,6070.0,6070.0,36844900.0
2025-11-01,P004,R02,3906,Random Forest,10648.082145965143,Electronic Module,Automotive Component,Europe,Final test / rolling one-month-ahead,6742.082145965143,6742.082145965143,45455671.662941955
2025-11-01,P004,R02,3906,Seasonal Naive,7128.0,Electronic Module,Automotive Component,Europe,Final test / rolling one-month-ahead,3222.0,3222.0,10381284.0
2025-11-01,P004,R03,6928,Naive Forecast,6061.0,Electronic Module,Automotive Component,Asia,Final test / rolling one-month-ahead,-867.0,867.0,751689.0
2025-11-01,P004,R03,6928,Random Forest,5819.643728754495,Electronic Module,Automotive Component,Asia,Final test / rolling one-month-ahead,-1108.356271245505,1108.356271245505,1228453.6240092395
2025-11-01,P004,R03,6928,Seasonal Naive,6989.0,Electronic Module,Automotive Component,Asia,Final test / rolling one-month-ahead,61.0,61.0,3721.0
2025-11-01,P004,R04,5192,Naive Forecast,16810.0,Electronic Module,Automotive Component,South America,Final test / rolling one-month-ahead,11618.0,11618.0,134977924.0
2025-11-01,P004,R04,5192,Random Forest,15127.290724205,Electronic Module,Automotive Component,South America,Final test / rolling one-month-ahead,9935.290724205,9935.290724205,98710001.77447392
2025-11-01,P004,R04,5192,Seasonal Naive,13355.0,Electronic Module,Automotive Component,South America,Final test / rolling one-month-ahead,8163.0,8163.0,66634569.0
2025-11-01,P005,R01,7060,Naive Forecast,7559.0,Sensor,Automotive Component,North America,Final test / rolling one-month-ahead,499.0,499.0,249001.0
2025-11-01,P005,R01,7060,Random Forest,8467.15916342509,Sensor,Automotive Component,North America,Final test / rolling one-month-ahead,1407.1591634250908,1407.1591634250908,1980096.9112112015
2025-11-01,P005,R01,7060,Seasonal Naive,12982.0,Sensor,Automotive Component,North America,Final test / rolling one-month-ahead,5922.0,5922.0,35070084.0
2025-11-01,P005,R02,18078,Naive Forecast,9988.0,Sensor,Automotive Component,Europe,Final test / rolling one-month-ahead,-8090.0,8090.0,65448100.0
2025-11-01,P005,R02,18078,Random Forest,9283.028221502782,Sensor,Automotive Component,Europe,Final test / rolling one-month-ahead,-8794.971778497218,8794.971778497218,77351528.58456253
2025-11-01,P005,R02,18078,Seasonal Naive,11343.0,Sensor,Automotive Component,Europe,Final test / rolling one-month-ahead,-6735.0,6735.0,45360225.0
2025-11-01,P005,R03,4876,Naive Forecast,8232.0,Sensor,Automotive Component,Asia,Final test / rolling one-month-ahead,3356.0,3356.0,11262736.0
2025-11-01,P005,R03,4876,Random Forest,5276.528489357864,Sensor,Automotive Component,Asia,Final test / rolling one-month-ahead,400.5284893578637,400.5284893578637,160423.07078729232
2025-11-01,P005,R03,4876,Seasonal Naive,1641.0,Sensor,Automotive Component,Asia,Final test / rolling one-month-ahead,-3235.0,3235.0,10465225.0
2025-11-01,P005,R04,12639,Naive Forecast,10801.0,Sensor,Automotive Component,South America,Final test / rolling one-month-ahead,-1838.0,1838.0,3378244.0
2025-11-01,P005,R04,12639,Random Forest,12963.946264452858,Sensor,Automotive Component,South America,Final test / rolling one-month-ahead,324.9462644528576,324.9462644528576,105590.07478186645
2025-11-01,P005,R04,12639,Seasonal Naive,11716.0,Sensor,Automotive Component,South America,Final test / rolling one-month-ahead,-923.0,923.0,851929.0
2025-11-01,P006,R01,10487,Naive Forecast,5491.0,Brake System,Automotive Component,North America,Final test / rolling one-month-ahead,-4996.0,4996.0,24960016.0
2025-11-01,P006,R01,10487,Random Forest,5717.657118284496,Brake System,Automotive Component,North America,Final test / rolling one-month-ahead,-4769.342881715504,4769.342881715504,22746631.523370344
2025-11-01,P006,R01,10487,Seasonal Naive,5844.0,Brake System,Automotive Component,North America,Final test / rolling one-month-ahead,-4643.0,4643.0,21557449.0
2025-11-01,P006,R02,8574,Naive Forecast,7239.0,Brake System,Automotive Component,Europe,Final test / rolling one-month-ahead,-1335.0,1335.0,1782225.0
2025-11-01,P006,R02,8574,Random Forest,9063.35875628732,Brake System,Automotive Component,Europe,Final test / rolling one-month-ahead,489.3587562873199,489.3587562873199,239471.99235507258
2025-11-01,P006,R02,8574,Seasonal Naive,12631.0,Brake System,Automotive Component,Europe,Final test / rolling one-month-ahead,4057.0,4057.0,16459249.0
2025-11-01,P006,R03,5122,Naive Forecast,7036.0,Brake System,Automotive Component,Asia,Final test / rolling one-month-ahead,1914.0,1914.0,3663396.0
2025-11-01,P006,R03,5122,Random Forest,5134.335117909866,Brake System,Automotive Component,Asia,Final test / rolling one-month-ahead,12.335117909866312,12.335117909866312,152.15513385030465
2025-11-01,P006,R03,5122,Seasonal Naive,5022.0,Brake System,Automotive Component,Asia,Final test / rolling one-month-ahead,-100.0,100.0,10000.0
2025-11-01,P006,R04,9967,Naive Forecast,12074.0,Brake System,Automotive Component,South America,Final test / rolling one-month-ahead,2107.0,2107.0,4439449.0
2025-11-01,P006,R04,9967,Random Forest,12669.542663433784,Brake System,Automotive Component,South America,Final test / rolling one-month-ahead,2702.5426634337837,2702.5426634337837,7303736.84767977
2025-11-01,P006,R04,9967,Seasonal Naive,14200.0,Brake System,Automotive Component,South America,Final test / rolling one-month-ahead,4233.0,4233.0,17918289.0
2025-11-01,P007,R01,9025,Naive Forecast,7628.0,Transmission,Automotive Component,North America,Final test / rolling one-month-ahead,-1397.0,1397.0,1951609.0
2025-11-01,P007,R01,9025,Random Forest,8407.824071978837,Transmission,Automotive Component,North America,Final test / rolling one-month-ahead,-617.1759280211627,617.1759280211627,380906.1261287834
2025-11-01,P007,R01,9025,Seasonal Naive,10552.0,Transmission,Automotive Component,North America,Final test / rolling one-month-ahead,1527.0,1527.0,2331729.0
2025-11-01,P007,R02,7355,Naive Forecast,7126.0,Transmission,Automotive Component,Europe,Final test / rolling one-month-ahead,-229.0,229.0,52441.0
2025-11-01,P007,R02,7355,Random Forest,6446.382904167874,Transmission,Automotive Component,Europe,Final test / rolling one-month-ahead,-908.6170958321263,908.6170958321263,825585.0268384074
2025-11-01,P007,R02,7355,Seasonal Naive,11004.0,Transmission,Automotive Component,Europe,Final test / rolling one-month-ahead,3649.0,3649.0,13315201.0
2025-11-01,P007,R03,10397,Naive Forecast,5512.0,Transmission,Automotive Component,Asia,Final test / rolling one-month-ahead,-4885.0,4885.0,23863225.0
2025-11-01,P007,R03,10397,Random Forest,5736.339050324675,Transmission,Automotive Component,Asia,Final test / rolling one-month-ahead,-4660.660949675325,4660.660949675325,21721760.487828504
2025-11-01,P007,R03,10397,Seasonal Naive,2712.0,Transmission,Automotive Component,Asia,Final test / rolling one-month-ahead,-7685.0,7685.0,59059225.0
2025-11-01,P007,R04,12290,Naive Forecast,18449.0,Transmission,Automotive Component,South America,Final test / rolling one-month-ahead,6159.0,6159.0,37933281.0
2025-11-01,P007,R04,12290,Random Forest,16864.661535324438,Transmission,Automotive Component,South America,Final test / rolling one-month-ahead,4574.661535324438,4574.661535324438,20927528.162776943
2025-11-01,P007,R04,12290,Seasonal Naive,16290.0,Transmission,Automotive Component,South America,Final test / rolling one-month-ahead,4000.0,4000.0,16000000.0
2025-11-01,P008,R01,5416,Naive Forecast,8286.0,Control Unit,Automotive Component,North America,Final test / rolling one-month-ahead,2870.0,2870.0,8236900.0
2025-11-01,P008,R01,5416,Random Forest,6833.933951687264,Control Unit,Automotive Component,North America,Final test / rolling one-month-ahead,1417.9339516872642,1417.9339516872642,2010536.691347461
2025-11-01,P008,R01,5416,Seasonal Naive,9638.0,Control Unit,Automotive Component,North America,Final test / rolling one-month-ahead,4222.0,4222.0,17825284.0
2025-11-01,P008,R02,7939,Naive Forecast,11161.0,Control Unit,Automotive Component,Europe,Final test / rolling one-month-ahead,3222.0,3222.0,10381284.0
2025-11-01,P008,R02,7939,Random Forest,10760.90525408119,Control Unit,Automotive Component,Europe,Final test / rolling one-month-ahead,2821.90525408119,2821.90525408119,7963149.263011025
2025-11-01,P008,R02,7939,Seasonal Naive,4484.0,Control Unit,Automotive Component,Europe,Final test / rolling one-month-ahead,-3455.0,3455.0,11937025.0
2025-11-01,P008,R03,845,Naive Forecast,6211.0,Control Unit,Automotive Component,Asia,Final test / rolling one-month-ahead,5366.0,5366.0,28793956.0
2025-11-01,P008,R03,845,Random Forest,5655.849529743134,Control Unit,Automotive Component,Asia,Final test / rolling one-month-ahead,4810.849529743134,4810.849529743134,23144273.19782973
2025-11-01,P008,R03,845,Seasonal Naive,3071.0,Control Unit,Automotive Component,Asia,Final test / rolling one-month-ahead,2226.0,2226.0,4955076.0
2025-11-01,P008,R04,16208,Naive Forecast,15618.0,Control Unit,Automotive Component,South America,Final test / rolling one-month-ahead,-590.0,590.0,348100.0
2025-11-01,P008,R04,16208,Random Forest,15661.574112705392,Control Unit,Automotive Component,South America,Final test / rolling one-month-ahead,-546.4258872946084,546.4258872946084,298581.25030570006
2025-11-01,P008,R04,16208,Seasonal Naive,11955.0,Control Unit,Automotive Component,South America,Final test / rolling one-month-ahead,-4253.0,4253.0,18088009.0
2025-12-01,P001,R01,12233,Naive Forecast,10025.0,Battery System,EV Component,North America,Final test / rolling one-month-ahead,-2208.0,2208.0,4875264.0
2025-12-01,P001,R01,12233,Random Forest,8268.225196016874,Battery System,EV Component,North America,Final test / rolling one-month-ahead,-3964.774803983126,3964.774803983126,15719439.246299434
2025-12-01,P001,R01,12233,Seasonal Naive,12568.0,Battery System,EV Component,North America,Final test / rolling one-month-ahead,335.0,335.0,112225.0
2025-12-01,P001,R02,15907,Naive Forecast,9580.0,Battery System,EV Component,Europe,Final test / rolling one-month-ahead,-6327.0,6327.0,40030929.0
2025-12-01,P001,R02,15907,Random Forest,14461.72431439394,Battery System,EV Component,Europe,Final test / rolling one-month-ahead,-1445.2756856060605,1445.2756856060605,2088821.8074040683
2025-12-01,P001,R02,15907,Seasonal Naive,17105.0,Battery System,EV Component,Europe,Final test / rolling one-month-ahead,1198.0,1198.0,1435204.0
2025-12-01,P001,R03,5702,Naive Forecast,5193.0,Battery System,EV Component,Asia,Final test / rolling one-month-ahead,-509.0,509.0,259081.0
2025-12-01,P001,R03,5702,Random Forest,7556.995164058795,Battery System,EV Component,Asia,Final test / rolling one-month-ahead,1854.9951640587951,1854.9951640587951,3441007.0586815164
2025-12-01,P001,R03,5702,Seasonal Naive,4727.0,Battery System,EV Component,Asia,Final test / rolling one-month-ahead,-975.0,975.0,950625.0
2025-12-01,P001,R04,24643,Naive Forecast,11623.0,Battery System,EV Component,South America,Final test / rolling one-month-ahead,-13020.0,13020.0,169520400.0
2025-12-01,P001,R04,24643,Random Forest,12859.879229199898,Battery System,EV Component,South America,Final test / rolling one-month-ahead,-11783.120770800102,11783.120770800102,138841935.09926078
2025-12-01,P001,R04,24643,Seasonal Naive,15235.0,Battery System,EV Component,South America,Final test / rolling one-month-ahead,-9408.0,9408.0,88510464.0
2025-12-01,P002,R01,7702,Naive Forecast,7555.0,Powertrain,Automotive Component,North America,Final test / rolling one-month-ahead,-147.0,147.0,21609.0
2025-12-01,P002,R01,7702,Random Forest,6902.619443295013,Powertrain,Automotive Component,North America,Final test / rolling one-month-ahead,-799.3805567049867,799.3805567049867,639009.2744379744
2025-12-01,P002,R01,7702,Seasonal Naive,13718.0,Powertrain,Automotive Component,North America,Final test / rolling one-month-ahead,6016.0,6016.0,36192256.0
2025-12-01,P002,R02,10468,Naive Forecast,6599.0,Powertrain,Automotive Component,Europe,Final test / rolling one-month-ahead,-3869.0,3869.0,14969161.0
2025-12-01,P002,R02,10468,Random Forest,6868.161093417606,Powertrain,Automotive Component,Europe,Final test / rolling one-month-ahead,-3599.838906582394,3599.838906582394,12958840.153344326
2025-12-01,P002,R02,10468,Seasonal Naive,10879.0,Powertrain,Automotive Component,Europe,Final test / rolling one-month-ahead,411.0,411.0,168921.0
2025-12-01,P002,R03,8411,Naive Forecast,3973.0,Powertrain,Automotive Component,Asia,Final test / rolling one-month-ahead,-4438.0,4438.0,19695844.0
2025-12-01,P002,R03,8411,Random Forest,7393.088746706453,Powertrain,Automotive Component,Asia,Final test / rolling one-month-ahead,-1017.9112532935469,1017.9112532935469,1036143.3195816394
2025-12-01,P002,R03,8411,Seasonal Naive,13454.0,Powertrain,Automotive Component,Asia,Final test / rolling one-month-ahead,5043.0,5043.0,25431849.0
2025-12-01,P002,R04,13483,Naive Forecast,11941.0,Powertrain,Automotive Component,South America,Final test / rolling one-month-ahead,-1542.0,1542.0,2377764.0
2025-12-01,P002,R04,13483,Random Forest,13496.78889360003,Powertrain,Automotive Component,South America,Final test / rolling one-month-ahead,13.78889360003086,13.78889360003086,190.13358671297203
2025-12-01,P002,R04,13483,Seasonal Naive,9995.0,Powertrain,Automotive Component,South America,Final test / rolling one-month-ahead,-3488.0,3488.0,12166144.0
2025-12-01,P003,R01,9317,Naive Forecast,10407.0,Motor Component,EV Component,North America,Final test / rolling one-month-ahead,1090.0,1090.0,1188100.0
2025-12-01,P003,R01,9317,Random Forest,10179.07536517649,Motor Component,EV Component,North America,Final test / rolling one-month-ahead,862.0753651764899,862.0753651764899,743173.9352441784
2025-12-01,P003,R01,9317,Seasonal Naive,10437.0,Motor Component,EV Component,North America,Final test / rolling one-month-ahead,1120.0,1120.0,1254400.0
2025-12-01,P003,R02,10879,Naive Forecast,7785.0,Motor Component,EV Component,Europe,Final test / rolling one-month-ahead,-3094.0,3094.0,9572836.0
2025-12-01,P003,R02,10879,Random Forest,12706.63508892496,Motor Component,EV Component,Europe,Final test / rolling one-month-ahead,1827.6350889249607,1827.6350889249607,3340250.018269749
2025-12-01,P003,R02,10879,Seasonal Naive,15439.0,Motor Component,EV Component,Europe,Final test / rolling one-month-ahead,4560.0,4560.0,20793600.0
2025-12-01,P003,R03,7006,Naive Forecast,6199.0,Motor Component,EV Component,Asia,Final test / rolling one-month-ahead,-807.0,807.0,651249.0
2025-12-01,P003,R03,7006,Random Forest,7292.205698573346,Motor Component,EV Component,Asia,Final test / rolling one-month-ahead,286.2056985733461,286.2056985733461,81913.70189585706
2025-12-01,P003,R03,7006,Seasonal Naive,7723.0,Motor Component,EV Component,Asia,Final test / rolling one-month-ahead,717.0,717.0,514089.0
2025-12-01,P003,R04,11942,Naive Forecast,17350.0,Motor Component,EV Component,South America,Final test / rolling one-month-ahead,5408.0,5408.0,29246464.0
2025-12-01,P003,R04,11942,Random Forest,16477.59114936453,Motor Component,EV Component,South America,Final test / rolling one-month-ahead,4535.591149364529,4535.591149364529,20571587.07419385
2025-12-01,P003,R04,11942,Seasonal Naive,26700.0,Motor Component,EV Component,South America,Final test / rolling one-month-ahead,14758.0,14758.0,217798564.0
2025-12-01,P004,R01,1658,Naive Forecast,128.0,Electronic Module,Automotive Component,North America,Final test / rolling one-month-ahead,-1530.0,1530.0,2340900.0
2025-12-01,P004,R01,1658,Random Forest,5101.908082070705,Electronic Module,Automotive Component,North America,Final test / rolling one-month-ahead,3443.908082070705,3443.908082070705,11860502.877751922
2025-12-01,P004,R01,1658,Seasonal Naive,3566.0,Electronic Module,Automotive Component,North America,Final test / rolling one-month-ahead,1908.0,1908.0,3640464.0
2025-12-01,P004,R02,9544,Naive Forecast,3906.0,Electronic Module,Automotive Component,Europe,Final test / rolling one-month-ahead,-5638.0,5638.0,31787044.0
2025-12-01,P004,R02,9544,Random Forest,8361.102006193963,Electronic Module,Automotive Component,Europe,Final test / rolling one-month-ahead,-1182.8979938060365,1182.8979938060365,1399247.663750346
2025-12-01,P004,R02,9544,Seasonal Naive,2731.0,Electronic Module,Automotive Component,Europe,Final test / rolling one-month-ahead,-6813.0,6813.0,46416969.0
2025-12-01,P004,R03,2797,Naive Forecast,6928.0,Electronic Module,Automotive Component,Asia,Final test / rolling one-month-ahead,4131.0,4131.0,17065161.0
2025-12-01,P004,R03,2797,Random Forest,4986.383088758465,Electronic Module,Automotive Component,Asia,Final test / rolling one-month-ahead,2189.3830887584654,2189.3830887584654,4793398.309341558
